Temperature,Dewpoint,WindDirection,Humidity,pressure,WindSpeed
72,46,E,41,27.02,7
73,43,E,33,26.99,8
73,43,ENE,33,26.99,8
75,39,E,27,26.97,8
75,41,VAR,29,26.94,7
77,39,ESE,26,26.91,8
77,39,E,26,26.91,7
79,39,VAR,24,26.89,5
79,39,ESE,24,26.89,6
79,39,E,24,26.89,6
79,39,E,24,26.89,6
79,39,E,24,26.89,6
79,39,ENE,24,26.89,6
77,39,VAR,26,26.89,5
75,37,ENE,25,26.91,6
73,37,NE,27,26.91,5
72,36,NE,27,26.91,5
70,36,ENE,28,26.94,3
68,37,VAR,33,26.94,3
66,37,VAR,35,26.94,1
66,39,VAR,37,26.97,1
64,41,VAR,42,26.97,2
63,41,SE,45,26.97,5
61,43,SE,52,26.97,3
61,45,VAR,55,26.97,2
61,48,VAR,63,26.97,3
61,48,VAR,63,26.97,3
61,50,ESE,68,26.97,3
59,52,ESE,77,26.97,3
59,52,ESE,77,26.94,3
57,52,VAR,82,26.94,3
57,54,VAR,88,26.94,2
55,52,VAR,88,26.94,1
55,54,VAR,94,26.94,3
57,55,VAR,94,26.99,1
64,52,E,64,27.02,7
66,52,ENE,60,27.02,8
68,50,E,52,27.02,8
70,46,ENE,43,26.99,9
72,45,E,38,26.99,8
73,43,E,33,26.97,9
75,41,E,29,26.97,7
77,39,VAR,26,26.94,5
75,37,ENE,25,26.91,7
77,36,VAR,22,26.91,3
79,30,SE,17,26.89,8
79,30,ESE,17,26.89,6
79,30,E,17,26.89,7
81,30,SE,16,26.86,8
81,34,SE,18,26.89,5
77,39,SE,26,26.91,6
73,37,SE,27,26.91,5
72,41,SSE,33,26.91,5
68,43,SE,40,26.91,3
68,45,VAR,43,26.94,3
66,45,SE,46,26.94,5
64,46,VAR,52,26.97,2
64,46,VAR,52,26.97,3
64,48,SSE,56,26.97,5
63,50,VAR,63,26.97,2
61,52,SE,72,26.97,3
61,52,E,72,26.97,5
61,52,ESE,72,26.94,3
59,52,SE,77,26.94,5
59,52,SE,77,26.94,3
59,54,VAR,82,26.94,2
55,54,VAR,94,26.91,1
55,54,VAR,94,26.91,2
54,54,VAR,100,26.91,1
54,54,VAR,100,26.94,1
55,55,VAR,100,26.94,1
59,59,VAR,100,26.97,1
63,59,SE,88,26.97,3
66,55,SE,68,26.97,7
70,54,SE,56,26.97,7
72,50,SE,46,26.97,8
72,48,E,43,26.97,8
73,46,E,38,26.97,7
73,48,E,41,26.94,7
75,48,E,38,26.91,7
77,46,SSE,34,26.91,7
77,48,E,36,26.89,6
79,46,VAR,32,26.89,3
79,46,SE,32,26.86,7
79,45,VAR,30,26.86,3
79,45,E,30,26.86,6
79,45,E,30,26.86,5
81,45,VAR,28,26.86,1
81,45,VAR,28,26.86,3
79,45,VAR,30,26.86,3
77,48,SE,36,26.86,5
75,50,VAR,41,26.86,3
73,50,SE,44,26.89,3
70,50,SSE,49,26.89,5
70,50,SSE,49,26.91,3
68,52,SE,56,26.91,6
68,55,SSE,64,26.91,7
66,55,S,68,26.91,7
66,55,SSE,68,26.94,7
64,55,VAR,73,26.94,2
63,55,VAR,77,26.94,2
63,55,E,77,26.91,3
63,55,VAR,77,26.94,2
63,59,ESE,88,26.94,5
63,59,VAR,88,26.91,2
64,59,ESE,83,26.91,5
64,59,SE,83,26.91,5
63,59,SSE,88,26.89,6
61,59,SE,94,26.89,6
63,61,SE,94,26.89,7
61,59,VAR,94,26.89,2
61,59,VAR,94,26.91,2
61,59,VAR,94,26.91,1
61,61,SE,100,26.91,3
61,59,VAR,94,26.94,2
61,59,E,94,26.94,3
63,61,SE,94,26.97,6
64,59,SE,83,26.97,10
66,59,SE,78,26.99,10
68,59,SSE,73,26.99,10
68,59,SSE,73,26.99,10
72,57,SSE,60,26.99,8
73,57,SE,57,26.99,8
73,55,SSE,53,26.97,9
75,55,SSE,50,26.97,7
75,54,VAR,47,26.94,5
75,55,ESE,50,26.91,7
75,54,SE,47,26.91,6
77,54,SE,44,26.89,6
79,54,VAR,42,26.89,5
79,52,VAR,39,26.86,2
79,52,ESE,39,26.86,8
77,52,VAR,41,26.86,2
79,52,SSE,39,26.86,3
79,52,ENE,39,26.86,3
79,52,VAR,39,26.86,1
77,52,ESE,41,26.89,6
75,54,VAR,47,26.89,3
73,54,VAR,50,26.89,2
72,55,SE,57,26.91,3
70,54,VAR,56,26.94,3
70,55,VAR,60,26.94,3
70,54,VAR,56,26.94,2
70,54,VAR,56,26.94,2
68,54,VAR,60,26.94,1
66,55,ENE,68,26.94,3
66,55,E,68,26.94,5
66,57,ESE,73,26.94,9
66,59,ESE,78,26.94,8
66,59,SE,78,26.94,6
64,61,SE,88,26.91,7
64,61,E,88,26.91,5
64,61,VAR,88,26.91,3
64,61,VAR,88,26.91,2
64,61,SE,88,26.89,5
64,61,SSE,88,26.91,6
64,61,SE,88,26.91,5
64,61,SE,88,26.91,6
64,61,SE,88,26.91,6
64,61,SE,88,26.94,5
64,61,SE,88,26.97,6
64,61,SSE,88,26.97,5
64,59,SSE,83,26.97,5
66,59,SE,78,26.99,3
68,59,SSE,73,27.02,10
68,59,SE,73,27.02,10
70,59,ESE,68,27.02,8
72,59,ESE,64,27.02,6
75,57,SE,53,27.02,7
75,55,SE,50,26.99,7
75,52,VAR,44,26.99,5
75,52,E,44,26.97,7
75,50,E,41,26.94,6
75,52,E,44,26.94,9
79,52,ESE,39,26.91,7
77,52,ESE,41,26.89,5
81,52,VAR,37,26.89,6
79,50,SE,36,26.89,5
81,50,ESE,34,26.89,5
81,52,ESE,37,26.89,6
79,52,E,39,26.89,6
77,52,E,41,26.89,3
75,54,ESE,47,26.91,3
73,54,SE,50,26.91,3
72,55,VAR,57,26.94,2
72,54,S,53,26.94,5
70,55,VAR,60,26.97,1
70,54,SE,56,26.97,5
68,55,ESE,64,26.97,6
68,55,ESE,64,26.97,5
68,57,SSE,68,26.99,10
66,57,SE,73,26.99,7
66,59,ESE,78,26.97,3
66,59,E,78,26.97,6
66,61,ESE,83,26.97,10
64,61,ESE,88,26.94,8
64,61,ESE,88,26.94,6
63,61,SE,94,26.94,7
63,61,SE,94,26.91,5
61,59,VAR,94,26.91,3
61,61,SSE,100,26.91,3
61,59,SE,94,26.91,3
61,59,SE,94,26.91,5
61,59,SSE,94,26.94,5
63,59,SE,88,26.94,6
61,59,ESE,94,26.97,3
63,59,E,88,26.97,3
64,61,SE,88,26.99,6
66,61,ESE,83,26.99,6
68,61,SE,78,27.02,9
70,59,SE,68,27.02,9
72,59,SE,64,27.02,9
73,59,SE,61,27.02,9
73,57,ESE,57,27.02,8
75,54,SSE,47,26.99,8
77,55,SSE,47,26.99,8
75,54,ESE,47,26.97,9
75,54,E,47,26.97,9
79,54,VAR,42,26.91,5
77,52,VAR,41,26.91,3
81,52,VAR,37,26.89,5
81,52,S,37,26.89,5
81,52,VAR,37,26.89,5
81,52,E,37,26.89,5
79,52,ESE,39,26.89,7
79,52,S,39,26.89,5
77,52,ESE,41,26.89,6
75,52,VAR,44,26.91,3
73,54,VAR,50,26.91,3
73,54,SE,50,26.94,3
72,54,SE,53,26.94,5
72,54,SE,53,26.94,5
72,55,SSE,57,26.97,6
70,55,SSE,60,26.97,6
70,57,SSE,64,26.97,9
70,59,SSE,68,26.97,10
68,59,SE,73,26.97,8
68,61,SE,78,26.97,9
66,61,SE,83,26.97,9
66,63,ESE,88,26.97,8
66,63,ESE,88,26.94,8
64,61,SE,88,26.94,6
64,61,SE,88,26.94,5
63,61,SSE,94,26.94,5
63,61,SE,94,26.94,5
63,61,SSE,94,26.91,3
61,59,S,94,26.94,3
61,59,SSE,94,26.94,6
61,59,VAR,94,26.94,1
61,59,VAR,94,26.97,1
61,59,VAR,94,26.97,1
59,59,VAR,100,26.99,3
61,59,VAR,94,26.99,2
63,61,ESE,94,26.99,5
64,61,SE,88,27.02,8
66,59,ESE,78,27.02,9
70,59,SE,68,27.02,12
70,59,SSE,68,27.04,10
72,59,SSE,64,27.02,13
73,59,SSE,61,27.02,10
75,57,S,53,26.99,10
75,57,SSE,53,26.99,9
77,57,SSE,50,26.97,10
77,55,ESE,47,26.94,12
79,54,VAR,42,26.94,5
79,54,ESE,42,26.91,7
79,54,SE,42,26.91,7
79,54,ESE,42,26.91,8
81,54,VAR,39,26.91,3
79,54,E,42,26.91,6
81,54,ESE,39,26.91,7
79,54,E,42,26.91,7
79,54,VAR,42,26.91,3
79,54,SE,42,26.91,7
75,54,SE,47,26.91,5
75,55,ESE,50,26.94,5
73,55,SE,53,26.94,6
73,55,SSE,53,26.94,7
72,57,SSE,60,26.97,9
72,57,SSE,60,26.97,10
70,57,SSE,64,26.97,8
68,59,SE,73,26.99,8
68,61,SE,78,26.99,10
66,61,SE,83,26.99,7
64,59,SE,83,26.97,8
64,61,SSE,88,26.97,8
64,61,SSE,88,26.97,8
63,61,SE,94,26.94,7
63,59,SE,88,26.94,7
63,59,VAR,88,26.94,2
61,59,VAR,94,26.94,3
61,59,SSE,94,26.94,5
59,57,VAR,94,26.94,2
59,57,VAR,94,26.94,2
59,57,VAR,94,26.97,2
61,59,VAR,94,26.99,1
63,61,SE,94,27.02,6
66,59,SE,78,27.02,7
68,57,ESE,68,27.02,7
70,57,SE,64,27.02,7
73,55,SE,53,27.02,8
75,55,SE,50,27.02,8
75,55,SE,50,26.99,8
77,55,SE,47,26.99,9
79,54,ESE,42,26.97,9
79,54,VAR,42,26.97,6
79,52,E,39,26.94,8
81,54,E,39,26.94,8
81,52,E,37,26.91,8
81,52,E,37,26.91,8
81,52,E,37,26.91,8
81,52,E,37,26.91,8
81,52,ESE,37,26.91,10
81,52,E,37,26.91,9
79,50,E,36,26.91,6
79,50,E,36,26.91,7
77,54,ESE,44,26.91,6
75,55,E,50,26.94,3
75,55,ESE,50,26.94,6
73,57,VAR,57,26.94,3
72,57,SSE,60,26.97,10
72,59,SSE,64,26.97,10
70,59,SSE,68,26.97,9
70,59,SE,68,26.99,9
68,59,SE,73,26.99,9
68,57,SE,68,26.99,12
66,57,S,73,26.99,6
66,57,SSE,73,26.99,7
64,57,SE,77,26.99,6
64,57,SE,77,26.99,6
63,57,SSE,82,26.97,5
63,57,VAR,82,26.97,2
63,57,VAR,82,26.97,1
61,57,VAR,88,26.97,2
61,57,VAR,88,26.97,1
59,57,VAR,94,26.94,2
59,55,VAR,88,26.97,1
57,54,VAR,88,26.97,1
55,54,VAR,94,26.97,1
59,57,VAR,94,26.99,1
70,54,ESE,56,27.02,5
72,52,ESE,50,27.02,9
75,50,ESE,41,27.02,9
75,48,ESE,38,26.99,12
75,48,SE,38,26.99,10
79,48,ESE,34,26.97,6
79,48,SE,34,26.97,7
79,50,VAR,36,26.94,6
81,48,VAR,32,26.94,6
81,48,VAR,32,26.91,3
81,46,ENE,30,26.91,8
82,46,VAR,28,26.91,2
82,48,SSE,30,26.89,7
82,48,SSE,30,26.89,8
82,48,SE,30,26.91,5
82,48,SE,30,26.91,6
82,48,SE,30,26.91,7
79,50,SE,36,26.91,7
77,48,SSE,36,26.91,6
75,52,VAR,44,26.94,3
73,50,SSE,44,26.94,5
72,50,SE,46,26.97,7
70,54,E,56,26.97,3
68,54,E,60,26.97,5
68,54,SSE,60,26.99,3
68,55,SSE,64,26.99,5
66,55,SSE,68,26.99,5
66,57,SSE,73,26.99,7
66,59,SSE,78,26.99,8
64,57,VAR,77,26.99,2
64,59,VAR,83,26.99,2
64,61,E,88,26.97,5
63,59,SSE,88,26.97,3
63,61,S,94,26.97,5
61,59,VAR,94,26.97,2
57,57,VAR,100,26.97,2
61,61,VAR,100,26.97,3
61,61,E,100,26.99,5
61,61,SE,100,26.99,3
61,61,SE,100,26.99,3
64,61,SE,88,26.99,3
66,57,SE,73,27.02,5
70,55,SE,60,27.02,6
72,55,SE,57,27.02,6
73,54,ESE,50,27.02,7
75,54,SE,47,26.99,7
75,52,E,44,26.99,7
77,52,VAR,41,26.97,7
77,52,VAR,41,26.97,7
79,50,VAR,36,26.97,6
79,50,VAR,36,26.94,6
81,50,VAR,34,26.91,5
81,48,E,32,26.91,6
81,48,VAR,32,26.91,6
82,48,VAR,30,26.91,3
82,48,VAR,30,26.91,5
81,48,E,32,26.91,5
81,48,VAR,32,26.91,2
81,48,E,32,26.91,7
77,52,E,41,26.91,5
75,52,ENE,44,26.94,5
73,52,ESE,47,26.94,3
72,52,SE,50,26.97,5
70,52,SE,53,26.97,6
70,57,SE,64,26.97,8
70,57,SE,64,26.99,9
70,57,SSE,64,26.99,7
68,57,SE,68,26.99,7
66,57,ESE,73,26.99,5
66,57,SE,73,26.99,7
64,57,SE,77,26.99,5
64,57,SE,77,26.99,6
64,59,ESE,83,26.99,3
63,57,SSE,82,26.97,3
61,57,VAR,88,26.97,1
61,59,VAR,94,26.94,2
59,57,VAR,94,26.94,1
57,55,VAR,94,26.97,1
57,57,VAR,100,26.97,1
59,57,SE,94,26.97,5
59,59,ESE,100,26.99,6
61,61,SE,100,26.99,3
64,57,SSE,77,27.02,7
66,57,S,73,26.99,9
70,55,SSE,60,26.99,8
72,55,ESE,57,26.99,8
75,54,SE,47,26.99,8
75,54,E,47,26.99,5
77,52,VAR,41,26.97,5
77,52,VAR,41,26.94,5
79,50,VAR,36,26.94,6
79,48,E,34,26.91,7
79,48,NE,34,26.91,8
81,48,VAR,32,26.89,5
81,48,E,32,26.89,8
81,48,VAR,32,26.89,6
82,46,VAR,28,26.89,5
81,46,ENE,30,26.89,5
82,46,ESE,28,26.89,5
81,46,E,30,26.89,6
79,48,E,34,26.91,5
77,46,E,34,26.91,5
75,46,E,36,26.91,3
73,48,SE,41,26.91,3
72,48,SE,43,26.94,5
70,48,SE,46,26.94,5
68,48,SSE,49,26.97,5
68,55,SSE,64,26.97,8
68,57,SSE,68,26.97,7
66,57,SSE,73,26.97,7
64,57,SE,77,26.97,6
64,57,SE,77,26.97,6
64,57,SSE,77,26.97,5
63,55,VAR,77,26.97,3
61,55,S,82,26.94,3
61,55,S,82,26.94,6
61,57,S,88,26.94,6
59,57,SSE,94,26.94,5
59,57,SSE,94,26.91,3
59,57,VAR,94,26.91,2
59,57,VAR,94,26.91,2
55,55,VAR,100,26.94,3
57,57,ESE,100,26.94,5
57,57,SSE,100,26.97,6
57,57,SE,100,26.97,6
59,57,SE,94,26.97,5
61,57,ESE,88,26.97,3
63,57,VAR,82,26.99,3
68,54,SE,60,26.99,7
70,52,ESE,53,26.99,8
72,50,ESE,46,26.99,10
73,50,ESE,44,26.99,10
73,50,E,44,26.97,9
77,48,E,36,26.97,9
77,48,E,36,26.94,8
77,48,ENE,36,26.94,7
79,48,NNW,34,26.91,6
79,48,E,34,26.89,7
81,46,E,30,26.89,8
81,46,E,30,26.89,8
81,45,E,28,26.86,8
81,45,ENE,28,26.86,6
81,45,E,28,26.89,8
82,45,ESE,26,26.89,7
81,46,ESE,30,26.89,8
79,50,SE,36,26.89,9
75,50,SE,41,26.89,7
73,54,SE,50,26.91,12
73,55,SSE,53,26.91,12
72,55,SSE,57,26.91,10
70,55,SE,60,26.94,12
70,55,SSE,60,26.94,12
68,55,SSE,64,26.94,10
66,55,SSE,68,26.97,6
66,57,SSE,73,26.97,8
66,57,SSE,73,26.97,10
64,57,SSE,77,26.94,9
64,57,SE,77,26.94,10
63,57,SE,82,26.94,8
61,57,ESE,88,26.94,5
61,57,ESE,88,26.94,5
61,57,ESE,88,26.94,3
59,57,VAR,94,26.94,3
59,57,VAR,94,26.91,2
55,55,VAR,100,26.97,1
57,57,VAR,100,26.97,1
70,45,ESE,40,26.99,6
72,45,SE,38,26.99,7
75,39,ESE,27,26.99,10
77,37,ESE,24,26.97,10
79,39,ESE,24,26.97,9
79,39,E,24,26.94,9
79,37,ENE,23,26.94,7
79,37,ESE,23,26.91,8
81,36,ESE,20,26.89,7
82,37,VAR,20,26.89,7
82,37,ESE,20,26.89,7
82,37,ESE,20,26.89,6
82,37,ESE,20,26.89,8
81,36,E,20,26.86,6
82,37,SE,20,26.86,8
79,41,SE,26,26.89,8
75,41,SE,29,26.89,7
73,43,SE,33,26.89,6
72,43,SE,35,26.89,7
70,45,SSE,40,26.91,7
70,50,SE,49,26.91,8
70,52,SSE,53,26.94,8
70,52,SSE,53,26.94,9
68,52,SE,56,26.94,8
66,54,ESE,64,26.94,5
64,54,SSE,68,26.94,5
64,54,SSE,68,26.94,5
63,54,S,72,26.94,6
63,54,SSE,72,26.94,5
61,54,VAR,77,26.94,2
61,54,VAR,77,26.94,1
57,52,VAR,82,26.91,2
57,52,VAR,82,26.91,1
54,52,SSE,94,26.94,5
55,52,VAR,88,26.94,1
54,52,VAR,94,26.97,3
57,54,VAR,88,26.97,3
61,54,SE,77,26.97,5
64,55,SE,73,26.99,8
68,55,SE,64,26.99,6
70,54,SE,56,26.99,9
70,52,SSE,53,26.99,12
73,48,SSE,41,26.97,12
75,48,SSE,38,26.97,12
77,46,SSE,34,26.94,15
79,41,SE,26,26.91,10
79,45,ESE,30,26.89,10
81,45,E,28,26.89,10
81,45,E,28,26.89,9
81,45,SE,28,26.86,9
81,46,SE,30,26.86,9
81,45,SSE,28,26.86,8
79,48,E,34,26.89,8
79,48,E,34,26.89,8
77,48,ESE,36,26.89,8
75,50,ESE,41,26.91,7
73,48,SE,41,26.91,7
72,50,ESE,46,26.91,6
70,50,SE,49,26.94,6
70,52,SE,53,26.97,8
68,54,SE,60,26.97,6
68,54,SSE,60,26.97,6
66,54,S,64,26.97,5
66,54,SSE,64,26.97,6
64,54,SE,68,26.99,5
64,54,ESE,68,26.99,3
63,54,ESE,72,26.99,5
63,55,VAR,77,26.97,3
63,55,E,77,26.97,3
61,55,VAR,82,26.97,3
61,55,VAR,82,26.94,2
61,55,VAR,82,26.94,2
61,55,VAR,82,26.94,2
59,55,VAR,88,26.94,1
57,55,SE,94,26.91,3
57,55,VAR,94,26.91,1
55,54,VAR,94,26.94,1
57,55,VAR,94,26.94,1
57,55,VAR,94,26.97,2
63,57,VAR,82,27.02,3
66,54,SE,64,27.02,8
70,54,SE,56,27.02,7
73,48,ESE,41,27.02,9
75,41,ESE,29,27.02,10
75,41,SE,29,26.99,12
77,41,ESE,28,26.97,13
79,43,ESE,28,26.97,9
79,39,E,24,26.94,10
79,39,ESE,24,26.94,10
79,37,E,23,26.91,9
81,39,ESE,23,26.91,12
81,43,E,26,26.89,9
81,41,ESE,24,26.89,10
81,39,SE,23,26.89,12
81,39,SE,23,26.89,12
81,43,ESE,26,26.89,10
79,43,SE,28,26.89,10
77,45,SE,32,26.91,9
75,46,ESE,36,26.91,6
72,46,SE,41,26.91,7
72,48,SE,43,26.94,7
70,50,SE,49,26.94,9
70,52,SSE,53,26.97,10
70,54,SSE,56,26.97,12
68,54,SSE,60,26.97,10
68,54,SE,60,26.99,9
64,54,SE,68,26.99,6
64,54,SE,68,26.99,6
63,54,SSE,72,26.99,6
63,54,SSE,72,26.99,6
61,52,SSE,72,26.99,3
59,52,SE,77,26.97,5
59,54,VAR,82,26.97,3
57,54,ESE,88,26.97,3
57,54,VAR,88,26.97,3
55,52,SSE,88,26.94,5
57,54,SE,88,26.94,5
50,50,SSE,100,26.97,3
52,52,ESE,100,26.97,5
52,52,VAR,100,26.99,2
52,52,VAR,100,26.99,1
54,54,VAR,100,26.99,1
59,59,SE,100,27.02,5
66,54,ESE,64,27.02,6
73,46,SE,38,27.02,14
75,46,SE,36,27.02,16
77,45,SE,32,27.02,20
79,46,SE,32,27.02,17
77,43,ESE,29,26.99,16
79,46,ESE,32,26.99,15
79,46,ESE,32,26.97,15
79,48,SE,34,26.97,15
81,48,ESE,32,26.94,15
81,46,SE,30,26.91,15
81,46,ESE,30,26.91,14
81,46,SE,30,26.91,16
81,48,SE,32,26.91,16
81,50,SE,34,26.91,16
79,50,SE,36,26.91,15
77,50,SE,39,26.91,14
77,52,SE,41,26.94,13
75,52,SSE,44,26.94,12
73,54,SSE,50,26.94,12
72,54,SSE,53,26.97,9
72,55,SSE,57,26.97,10
70,55,SSE,60,26.97,9
70,55,SSE,60,26.99,8
68,55,SSE,64,26.99,8
66,55,SSE,68,26.99,7
66,55,SSE,68,27.02,7
64,55,SSE,73,26.99,7
64,55,SSE,73,26.99,6
63,55,SSE,77,26.99,5
63,55,SSE,77,26.99,5
61,55,SE,82,26.99,3
61,54,VAR,77,26.97,2
59,55,VAR,88,26.97,2
59,55,VAR,88,26.97,3
59,55,VAR,88,26.94,3
59,57,ESE,94,26.94,5
57,55,VAR,94,26.94,2
55,54,VAR,94,26.94,1
57,57,SE,100,26.97,5
59,59,SE,100,26.99,6
59,59,ESE,100,26.99,6
59,59,SE,100,26.99,6
61,61,SSE,100,27.02,3
72,57,SSE,60,27.04,10
72,55,SSE,57,27.04,12
73,52,SE,47,27.02,12
75,52,SE,44,27.02,14
75,50,SE,41,27.02,14
75,50,ESE,41,26.99,12
77,50,SE,39,26.99,10
77,52,SE,41,26.97,9
79,50,SE,36,26.97,10
79,50,SSE,36,26.94,8
79,50,SSE,36,26.94,8
79,50,SSE,36,26.91,10
79,50,ESE,36,26.91,9
81,50,SE,34,26.91,8
79,52,SE,39,26.91,8
79,52,SE,39,26.91,8
77,52,ESE,41,26.91,9
75,52,SE,44,26.91,7
73,54,SE,50,26.94,5
72,54,VAR,53,26.94,3
70,54,VAR,56,26.94,2
70,54,SSE,56,26.97,3
70,55,SSE,60,26.97,6
68,55,SE,64,26.97,6
66,57,SE,73,26.97,6
66,57,SE,73,26.97,5
66,57,S,73,26.97,5
66,59,SSE,78,26.97,5
64,59,SSE,83,26.97,6
64,59,SSE,83,26.97,6
64,59,VAR,83,26.97,3
61,57,VAR,88,26.91,3
59,57,VAR,94,26.91,2
64,57,VAR,77,26.97,1
68,54,ESE,60,26.97,7
70,54,ESE,56,26.99,5
73,50,ESE,44,26.99,8
75,48,ESE,38,26.97,8
75,46,E,36,26.97,10
77,48,ESE,36,26.97,8
77,46,E,34,26.94,9
79,46,VAR,32,26.94,8
79,46,E,32,26.91,8
79,45,E,30,26.89,7
81,45,VAR,28,26.89,5
81,46,VAR,30,26.86,7
84,46,VAR,27,26.86,3
82,64,VAR,54,26.78,3
84,66,VAR,55,26.75,3
84,66,VAR,55,26.75,3
84,66,VAR,55,26.75,3
84,64,NNW,51,26.73,9
84,64,VAR,51,26.73,8
70,66,WNW,88,26.73,15
73,66,WNW,78,26.75,16
77,66,WNW,69,26.73,20
77,66,WNW,69,26.73,18
79,66,W,65,26.7,16
79,66,W,65,26.67,17
70,66,WNW,88,26.78,14
81,66,NW,61,26.75,16
82,66,NW,58,26.73,15
82,64,NW,54,26.73,18
81,66,VAR,61,26.73,8
81,66,VAR,61,26.73,8
77,70,NNW,78,26.73,10
77,70,WNW,78,26.78,9
72,66,W,83,26.78,14
72,66,WNW,83,26.83,13
75,66,WNW,73,26.83,14
79,64,NW,61,26.81,18
79,64,NW,61,26.78,17
70,66,W,88,26.81,13
75,66,WNW,73,26.83,15
82,64,W,54,26.75,15
82,64,W,54,26.75,17
82,64,W,54,26.73,17
82,66,W,58,26.7,15
81,68,W,65,26.73,18
79,70,W,74,26.73,20
73,70,NW,88,26.73,23
72,68,VAR,88,26.73,6
73,70,VAR,88,26.75,6
68,66,W,94,26.78,9
72,66,W,83,26.83,10
81,66,VAR,61,26.73,8
81,66,VAR,61,26.73,8
81,68,NW,65,26.73,7
75,66,NW,73,26.83,17
77,66,NW,69,26.83,16
77,66,NW,69,26.83,17
79,64,VAR,61,26.81,14
81,66,NW,61,26.81,15
81,64,NW,58,26.78,17
81,64,NNW,58,26.78,15
82,64,VAR,54,26.75,10
81,66,VAR,61,26.73,6
77,70,VAR,78,26.75,13
73,70,NW,88,26.75,12
73,68,NW,83,26.81,6
73,68,NW,83,26.81,6
73,68,NW,83,26.81,7
70,66,NW,88,26.81,13
81,64,VAR,58,26.81,12
81,64,NNW,58,26.81,13
79,64,VAR,61,26.81,15
72,66,NW,83,26.78,9
72,66,NNW,83,26.81,8
70,68,VAR,94,26.81,7
72,68,NW,88,26.83,8
77,66,VAR,69,26.81,13
81,66,VAR,61,26.78,13
81,66,NNW,61,26.78,13
81,68,VAR,65,26.67,3
72,70,N,94,26.73,5
70,70,VAR,100,26.73,2
70,70,NNW,100,26.73,10
73,68,NNW,83,26.78,7
75,68,NW,78,26.78,13
72,70,W,94,26.75,5
72,70,NW,94,26.75,5
72,70,NW,94,26.75,5
75,70,N,83,26.78,6
75,72,VAR,89,26.73,7
73,72,SW,94,26.7,7
72,72,WSW,100,26.7,12
72,72,W,100,26.73,8
70,68,WNW,94,26.73,6
70,70,VAR,100,26.73,2
72,70,SW,94,26.73,5
72,68,WNW,88,26.75,7
72,68,WNW,88,26.81,8
75,66,WNW,73,26.81,12
70,68,WNW,94,26.75,12
72,68,WNW,88,26.78,12
73,68,NW,83,26.78,14
72,68,WNW,88,26.75,16
70,68,W,94,26.78,13
72,70,WNW,94,26.78,12
72,70,W,94,26.81,10
72,66,NW,83,26.81,10
73,66,NW,78,26.83,15
77,66,VAR,69,26.83,12
81,66,NNW,61,26.78,12
81,66,VAR,61,26.78,10
81,66,VAR,61,26.73,8
79,68,NNE,69,26.73,14
75,70,VAR,83,26.73,12
72,68,NW,88,26.81,3
72,68,VAR,88,26.81,6
73,68,VAR,83,26.78,3
70,68,WNW,94,26.78,7
70,68,WNW,94,26.81,6
79,68,VAR,69,26.73,6
77,70,VAR,78,26.73,6
70,68,ESE,94,26.7,6
68,66,SW,94,26.7,10
68,66,SW,94,26.73,7
68,66,SW,94,26.73,7
68,66,SW,94,26.73,7
68,66,SSW,94,26.73,6
72,72,W,100,26.78,9
70,68,W,94,26.81,7
70,68,WNW,94,26.78,8
70,68,W,94,26.75,7
70,68,W,94,26.75,7
70,68,WNW,94,26.75,6
70,68,NW,94,26.75,14
73,68,VAR,83,26.81,13
75,68,VAR,78,26.81,9
72,68,WNW,88,26.81,8
70,68,WNW,94,26.81,13
70,68,WNW,94,26.81,10
70,70,NNW,100,26.78,7
72,68,VAR,88,26.78,7
77,70,VAR,78,26.7,7
73,68,NW,83,26.75,12
68,66,ENE,94,26.78,5
70,68,VAR,94,26.7,8
70,68,VAR,94,26.7,6
72,68,VAR,88,26.73,12
72,68,VAR,88,26.73,12
79,68,VAR,69,26.7,14
79,68,VAR,69,26.67,10
70,68,VAR,94,26.7,9
70,70,VAR,100,26.73,5
70,70,NW,100,26.67,8
70,70,NW,100,26.67,9
70,68,NW,94,26.73,9
73,68,NW,83,26.7,13
73,70,WNW,88,26.7,10
73,70,WNW,88,26.7,9
73,70,WNW,88,26.65,10
73,70,NW,88,26.7,7
72,68,W,88,26.75,10
72,68,W,88,26.75,10
70,68,VAR,94,26.73,3
70,68,W,94,26.73,7
70,68,W,94,26.73,9
70,68,W,94,26.73,9
68,66,NW,94,26.67,13
68,66,NW,94,26.7,10
68,66,NW,94,26.73,8
72,68,WNW,88,26.75,12
75,68,WSW,78,26.7,8
70,68,WNW,94,26.7,14
70,68,WNW,94,26.73,9
70,68,W,94,26.73,7
70,68,WNW,94,26.75,8
70,68,W,94,26.75,9
70,66,WNW,88,26.7,12
75,66,WNW,73,26.78,18
72,68,W,88,26.78,10
70,68,WSW,94,26.75,6
72,68,W,88,26.75,10
75,70,W,83,26.73,17
75,70,W,83,26.73,17
72,70,WSW,94,26.78,7
72,68,WNW,88,26.75,10
72,68,WNW,88,26.75,9
72,70,WNW,94,26.78,9
70,66,WNW,88,26.73,13
70,66,W,88,26.75,17
70,66,W,88,26.75,17
70,68,W,94,26.78,15
70,66,W,88,26.78,15
68,66,W,94,26.81,16
68,66,W,94,26.78,12
68,66,WNW,94,26.78,13
68,66,WNW,94,26.78,12
68,66,WNW,94,26.81,14
79,66,WNW,65,26.73,15
